SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
400062.00,Perspectives Chrt - Cal Tech HS,517.00,0.00,512.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
400064.00,Perspectives Chrt  - Joslin,376.00,11.00,260.00,0.00,0.00,94.00,4.00,6.00,1.00,0.00
400066.00,Perspectives Chrt - ITT Math/Science,571.00,8.00,528.00,0.00,0.00,21.00,12.00,1.00,0.00,1.00
400067.00,Perspectives Chrt - Claumet MS,380.00,0.00,376.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00
400068.00,Plato Learning Acad,414.00,1.00,411.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
400069.00,Polaris Charter Acad,336.00,0.00,305.00,0.00,0.00,29.00,0.00,0.00,0.00,2.00
400070.00,Prologue Early College HS,233.00,5.00,190.00,0.00,0.00,35.00,0.00,1.00,0.00,2.00
400071.00,Providence-Englewood Chrt,406.00,0.00,394.00,0.00,0.00,8.00,2.00,0.00,1.00,1.00
400072.00,Shabazz Charter,303.00,0.00,298.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00
400073.00,Shabazz Chrt - DuSable,398.00,1.00,392.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00
400074.00,Shabazz Chrt - Sizmore,296.00,0.00,277.00,0.00,0.00,1.00,1.00,0.00,0.00,17.00
400075.00,U Of C Chrt - Donoghue,475.00,2.00,465.00,0.00,0.00,5.00,1.00,0.00,0.00,2.00
400076.00,U Of C Chrt - North Kenwood,330.00,6.00,316.00,0.00,0.00,3.00,4.00,0.00,0.00,1.00
400077.00,U Of C Chrt - Woodlawn,517.00,3.00,504.00,1.00,0.00,4.00,1.00,1.00,1.00,2.00
400078.00,U of C Chrt - Woodson,392.00,0.00,388.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00
400079.00,UNO Chrt - SPC Zizumbo,640.00,7.00,2.00,0.00,2.00,580.00,0.00,5.00,0.00,44.00
400080.00,UNO Chrt - PFC Torres,640.00,3.00,9.00,0.00,2.00,612.00,1.00,0.00,0.00,13.00
400081.00,UNO Chrt - Las Casas,285.00,1.00,1.00,0.00,1.00,278.00,2.00,0.00,0.00,2.00
400082.00,UNO Chrt - Fuentes,547.00,5.00,3.00,0.00,0.00,531.00,2.00,3.00,0.00,3.00
400083.00,UNO Chrt - Paz Interm,432.00,0.00,60.00,0.00,0.00,358.00,0.00,0.00,0.00,14.00
400084.00,UNO Chrt - Tamayo,288.00,3.00,0.00,0.00,0.00,285.00,0.00,0.00,0.00,0.00
400085.00,UNO Charter - Major Garcia,591.00,3.00,2.00,0.00,3.00,579.00,0.00,2.00,0.00,2.00
400086.00,Urban Prep Chtr HS,482.00,0.00,438.00,0.00,0.00,2.00,2.00,0.00,0.00,40.00
400087.00,Yng Women Ldrshp Chrt,324.00,17.00,254.00,0.00,1.00,34.00,6.00,0.00,0.00,12.00
400089.00,UNO Charter - Marquez,576.00,1.00,7.00,0.00,1.00,550.00,0.00,0.00,0.00,17.00
400091.00,Chicago Adv Tech Acad HS,303.00,10.00,213.00,0.00,0.00,71.00,2.00,7.00,0.00,0.00
400092.00,CICS - Lloyd Bond,346.00,1.00,342.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
400093.00,Chicago Talent Dev HS,200.00,0.00,195.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
400094.00,EPIC Acad HS,364.00,3.00,219.00,0.00,2.00,129.00,8.00,1.00,0.00,2.00
400095.00,Garfield Park Prep Acad,204.00,1.00,194.00,0.00,0.00,6.00,3.00,0.00,0.00,0.00
400096.00,Rowe,350.00,6.00,61.00,0.00,2.00,248.00,4.00,2.00,0.00,27.00
400097.00,Noble St Chrt HS - Chgo Bulls College,787.00,5.00,264.00,0.00,2.00,499.00,12.00,5.00,0.00,0.00
400098.00,Noble St Chrt HS- Muchin,708.00,16.00,241.00,1.00,4.00,379.00,4.00,34.00,0.00,29.00
400101.00,UNO Charter - Gage Park,570.00,1.00,2.00,0.00,1.00,562.00,0.00,0.00,0.00,4.00
400102.00,Urban Prep Acad - E Garfield HS,373.00,0.00,365.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00
400104.00,Instituto Health Acad HS,336.00,11.00,13.00,0.00,1.00,310.00,0.00,1.00,0.00,0.00
400105.00,Urban Prep Acad - So Shore HS,268.00,0.00,260.00,0.00,0.00,5.00,1.00,0.00,0.00,2.00
400106.00,Noble St Chrt - Englewood HS,416.00,1.00,400.00,0.00,0.00,10.00,1.00,0.00,0.00,4.00
400107.00,LEARN Chrt - South Shore,280.00,1.00,231.00,0.00,1.00,35.00,0.00,0.00,0.00,12.00
400108.00,CICS - Hawkins,478.00,0.00,473.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
400109.00,Prologue Chrt - Johnston HS,206.00,1.00,203.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
400111.00,LEARN Chrt - Hunter Perkins,236.00,0.00,204.00,0.00,0.00,0.00,1.00,0.00,0.00,31.00
400112.00,UNO Charter - 51st Homan,566.00,3.00,1.00,0.00,5.00,549.00,0.00,0.00,0.00,8.00
400113.00,CICS - Chgo Quest North,231.00,18.00,155.00,0.00,2.00,47.00,5.00,0.00,0.00,4.00
400114.00,UNO Charter - St Marks,237.00,2.00,13.00,0.00,1.00,218.00,0.00,0.00,0.00,3.00
609674.00,Chicago Voc HS,827.00,0.00,811.00,1.00,1.00,10.00,2.00,0.00,2.00,0.00
609675.00,Chicago Voc AA HS,177.00,0.00,174.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
609676.00,Dunbar Voc HS,1462.00,1.00,1430.00,0.00,1.00,16.00,10.00,2.00,1.00,1.00
609678.00,Jones CPHS,871.00,236.00,216.00,2.00,6.00,278.00,28.00,92.00,2.00,11.00
609679.00,Prosser HS,1416.00,82.00,378.00,0.00,5.00,939.00,2.00,7.00,3.00,0.00
609680.00,Payton CPHS,885.00,302.00,219.00,2.00,3.00,220.00,53.00,69.00,2.00,15.00
609682.00,Richards HS,473.00,1.00,155.00,0.00,1.00,310.00,0.00,0.00,0.00,6.00
609686.00,Youth Connect Chrt,4030.00,62.00,2842.00,1.00,8.00,1075.00,22.00,14.00,1.00,5.00
609691.00,North-Grand HS,883.00,8.00,48.00,0.00,0.00,824.00,1.00,2.00,0.00,0.00
609692.00,Simeon HS,1533.00,0.00,1522.00,0.00,0.00,5.00,5.00,0.00,0.00,1.00
609693.00,Westinghouse HS,828.00,10.00,564.00,0.00,2.00,214.00,10.00,28.00,0.00,0.00
609694.00,Hancock HS,966.00,34.00,14.00,0.00,4.00,902.00,3.00,8.00,1.00,0.00
609695.00,Amundsen HS,1535.00,143.00,172.00,3.00,4.00,1002.00,17.00,191.00,1.00,2.00
609698.00,Bogan Tech HS,1658.00,41.00,905.00,0.00,10.00,688.00,5.00,6.00,2.00,1.00
609702.00,Crane Tech HS,476.00,2.00,461.00,0.00,0.00,11.00,2.00,0.00,0.00,0.00
609704.00,Farragut HS,1453.00,6.00,189.00,0.00,11.00,1244.00,3.00,0.00,0.00,0.00
609705.00,Fenger  HS,688.00,0.00,679.00,0.00,1.00,7.00,1.00,0.00,0.00,0.00
609706.00,Fenger AA HS,85.00,0.00,84.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
609707.00,Robeson HS,734.00,0.00,726.00,0.00,0.00,3.00,3.00,1.00,0.00,1.00
609708.00,Foreman HS,1715.00,69.00,288.00,0.00,6.00,1329.00,12.00,7.00,3.00,1.00
609709.00,Gage Park HS,1052.00,5.00,479.00,0.00,3.00,561.00,4.00,0.00,0.00,0.00
609710.00,Harlan HS,1243.00,1.00,1224.00,0.00,0.00,8.00,6.00,0.00,1.00,3.00
609711.00,Harper HS,622.00,0.00,615.00,0.00,2.00,3.00,1.00,0.00,0.00,1.00
609712.00,Hirsch HS,455.00,0.00,454.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
609713.00,Hyde Park HS,1513.00,1.00,1498.00,0.00,0.00,6.00,3.00,0.00,1.00,4.00
609715.00,Kelly HS,2893.00,62.00,59.00,0.00,13.00,2454.00,6.00,298.00,1.00,0.00
609716.00,Kelvyn Park HS,1250.00,16.00,34.00,0.00,1.00,1124.00,71.00,1.00,0.00,3.00
609718.00,Kennedy HS,1588.00,427.00,106.00,0.00,13.00,1025.00,6.00,9.00,2.00,0.00
609719.00,Lake View HS,1502.00,200.00,166.00,2.00,18.00,925.00,20.00,167.00,3.00,1.00
609720.00,Lane Tech HS,4366.00,1282.00,378.00,2.00,23.00,2057.00,119.00,456.00,6.00,43.00
609722.00,Manley HS,599.00,0.00,595.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
609723.00,Marshall HS,730.00,0.00,719.00,0.00,0.00,6.00,5.00,0.00,0.00,0.00
609724.00,Mather HS,1656.00,365.00,236.00,0.00,6.00,614.00,26.00,403.00,6.00,0.00
609725.00,Morgan Park HS,1571.00,15.00,1511.00,0.00,2.00,30.00,11.00,1.00,1.00,0.00
609726.00,Brooks CPHS,781.00,12.00,672.00,0.00,5.00,88.00,4.00,0.00,0.00,0.00
609727.00,Phillips HS,593.00,3.00,571.00,0.00,1.00,12.00,0.00,2.00,1.00,3.00
609728.00,Roosevelt HS,1497.00,110.00,157.00,2.00,5.00,1106.00,5.00,99.00,1.00,12.00
609729.00,Schurz HS,2364.00,152.00,215.00,4.00,11.00,1906.00,10.00,28.00,5.00,33.00
609730.00,Senn HS,1051.00,64.00,351.00,0.00,6.00,462.00,27.00,135.00,6.00,0.00
609732.00,Steinmetz HS,1890.00,190.00,283.00,0.00,11.00,1359.00,8.00,35.00,3.00,1.00
609733.00,Sullivan HS,827.00,32.00,372.00,0.00,4.00,281.00,18.00,115.00,2.00,3.00
609734.00,Taft HS,2921.00,1429.00,69.00,0.00,14.00,1151.00,52.00,204.00,2.00,0.00
609735.00,Tilden HS,463.00,22.00,331.00,0.00,1.00,94.00,0.00,13.00,1.00,1.00
609736.00,Dyett HS,318.00,0.00,309.00,0.00,1.00,3.00,2.00,0.00,0.00,3.00
609737.00,Von Steuben HS,1635.00,357.00,259.00,0.00,20.00,774.00,29.00,193.00,3.00,0.00
609738.00,Lincoln Park HS,2342.00,619.00,613.00,1.00,7.00,739.00,79.00,254.00,5.00,25.00
609739.00,Washington G. HS,1525.00,99.00,113.00,0.00,12.00,1283.00,3.00,3.00,1.00,11.00
609740.00,Wells HS,630.00,14.00,287.00,0.00,4.00,315.00,9.00,1.00,0.00,0.00
609741.00,Hubbard HS,1672.00,59.00,132.00,0.00,6.00,1406.00,5.00,64.00,0.00,0.00
609743.00,Phillips AA HS,67.00,0.00,52.00,0.00,0.00,14.00,0.00,1.00,0.00,0.00
609744.00,Northside Lrn Ctr HS,299.00,48.00,102.00,0.00,1.00,136.00,1.00,11.00,0.00,0.00
609745.00,Southside Occp HS,201.00,7.00,155.00,0.00,1.00,36.00,1.00,0.00,1.00,0.00
609746.00,Kenwood HS,1851.00,29.00,1548.00,2.00,5.00,86.00,88.00,56.00,5.00,32.00
609748.00,York Alt HS,338.00,12.00,269.00,0.00,2.00,54.00,1.00,0.00,0.00,0.00
609749.00,Northside CPHS,1053.00,429.00,69.00,1.00,6.00,238.00,33.00,254.00,5.00,18.00
609750.00,Simpson HS,150.00,1.00,120.00,0.00,0.00,28.00,1.00,0.00,0.00,0.00
609751.00,King CPHS,919.00,7.00,852.00,0.00,0.00,41.00,6.00,10.00,0.00,3.00
609753.00,Chicago Agr Sci HS,578.00,189.00,230.00,0.00,5.00,122.00,28.00,3.00,1.00,0.00
609754.00,Chicago Mil Acad HS,482.00,8.00,361.00,0.00,1.00,85.00,25.00,0.00,0.00,2.00
609755.00,Young Magnet HS,2165.00,641.00,567.00,0.00,10.00,479.00,91.00,377.00,0.00,0.00
609756.00,Curie HS,3323.00,105.00,351.00,1.00,19.00,2715.00,7.00,121.00,1.00,3.00
609759.00,Clemente HS,1007.00,14.00,298.00,0.00,3.00,679.00,12.00,1.00,0.00,0.00
609760.00,Carver Mil Acad HS,532.00,7.00,268.00,0.00,0.00,254.00,1.00,2.00,0.00,0.00
609761.00,Corliss HS,622.00,3.00,608.00,0.00,1.00,8.00,1.00,0.00,0.00,1.00
609762.00,Julian HS,1224.00,0.00,1216.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00
609764.00,Juarez HS,1683.00,18.00,39.00,0.00,4.00,1592.00,3.00,23.00,0.00,4.00
609766.00,Vaughn Occp HS,202.00,31.00,73.00,0.00,0.00,93.00,0.00,5.00,0.00,0.00
609768.00,Hope CPHS,560.00,0.00,551.00,0.00,0.00,8.00,0.00,0.00,1.00,0.00
609769.00,Graham R. Trng CTR,139.00,4.00,75.00,0.00,0.00,56.00,2.00,2.00,0.00,0.00
609772.00,Addams,926.00,22.00,7.00,0.00,2.00,889.00,4.00,2.00,0.00,0.00
609773.00,Agassiz,429.00,143.00,96.00,0.00,0.00,158.00,19.00,11.00,2.00,0.00
609774.00,Alcott,474.00,316.00,44.00,0.00,0.00,70.00,20.00,23.00,1.00,0.00
609775.00,Altgeld,527.00,0.00,520.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00
609777.00,Armour,362.00,23.00,18.00,0.00,0.00,303.00,1.00,5.00,0.00,12.00
609779.00,Armstrong G.,1487.00,122.00,380.00,0.00,16.00,704.00,35.00,229.00,1.00,0.00
609780.00,Ames Middle,583.00,12.00,29.00,0.00,3.00,535.00,3.00,0.00,0.00,1.00
609781.00,Attucks,276.00,0.00,275.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
609782.00,Audubon,573.00,317.00,21.00,0.00,1.00,184.00,36.00,6.00,2.00,6.00
609783.00,Jefferson N.,272.00,8.00,223.00,0.00,1.00,40.00,0.00,0.00,0.00,0.00
609786.00,Avalon Park,393.00,0.00,387.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00
609788.00,Barnard,272.00,2.00,265.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
609789.00,Barry,796.00,14.00,13.00,0.00,1.00,757.00,7.00,4.00,0.00,0.00
609790.00,Barton,596.00,1.00,590.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00
609791.00,Bass,367.00,0.00,356.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00
609792.00,Bateman,1014.00,90.00,23.00,0.00,7.00,783.00,4.00,61.00,2.00,44.00
609793.00,Nicholson,464.00,0.00,461.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
609794.00,Edison,269.00,134.00,12.00,0.00,0.00,53.00,22.00,46.00,2.00,0.00
609795.00,Clark G. R.,295.00,12.00,159.00,0.00,5.00,113.00,4.00,0.00,2.00,0.00
609796.00,Beaubien,1172.00,434.00,17.00,1.00,5.00,485.00,62.00,163.00,3.00,2.00
609797.00,Beidler,406.00,0.00,387.00,0.00,2.00,16.00,1.00,0.00,0.00,0.00
609798.00,Belding,657.00,238.00,42.00,0.00,3.00,314.00,10.00,41.00,2.00,7.00
609799.00,Bell,990.00,587.00,29.00,0.00,6.00,235.00,76.00,54.00,2.00,1.00
609800.00,Bennett,502.00,1.00,489.00,0.00,1.00,5.00,6.00,0.00,0.00,0.00
609803.00,Blaine,915.00,491.00,40.00,2.00,2.00,252.00,59.00,34.00,5.00,30.00
609804.00,Boone,748.00,180.00,87.00,2.00,4.00,332.00,9.00,133.00,0.00,1.00
609805.00,Joplin,536.00,0.00,526.00,0.00,0.00,6.00,3.00,1.00,0.00,0.00
609806.00,Bradwell,771.00,0.00,764.00,0.00,1.00,4.00,0.00,1.00,0.00,1.00
609807.00,Hampton,657.00,5.00,326.00,0.00,7.00,309.00,5.00,1.00,1.00,3.00
609808.00,Haley,524.00,1.00,522.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
609809.00,Brentano,453.00,13.00,21.00,0.00,6.00,394.00,3.00,2.00,0.00,14.00
609810.00,Bridge,994.00,521.00,9.00,0.00,1.00,418.00,20.00,24.00,0.00,1.00
609811.00,Bright,359.00,2.00,225.00,0.00,1.00,128.00,2.00,0.00,1.00,0.00
609812.00,Brown W.,214.00,3.00,201.00,0.00,0.00,8.00,0.00,0.00,1.00,1.00
609813.00,Brownell,310.00,0.00,309.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
609815.00,Bouchet,778.00,1.00,768.00,0.00,0.00,2.00,2.00,0.00,0.00,5.00
609817.00,Budlong,862.00,252.00,32.00,0.00,11.00,384.00,20.00,145.00,4.00,14.00
609818.00,Burbank,1132.00,11.00,75.00,0.00,1.00,1028.00,4.00,10.00,2.00,1.00
609819.00,Burke,241.00,0.00,237.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00
609820.00,Burley,570.00,297.00,22.00,0.00,6.00,173.00,32.00,38.00,0.00,2.00
609821.00,Burnham,283.00,0.00,281.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
609826.00,Castellanos,525.00,1.00,7.00,0.00,0.00,517.00,0.00,0.00,0.00,0.00
609827.00,Burnside Magnet,761.00,0.00,735.00,0.00,1.00,15.00,9.00,0.00,0.00,1.00
609828.00,Burr,347.00,109.00,27.00,0.00,0.00,196.00,10.00,5.00,0.00,0.00
609829.00,Burroughs,507.00,18.00,12.00,0.00,0.00,473.00,1.00,1.00,1.00,1.00
609830.00,Brunson,650.00,3.00,612.00,0.00,2.00,25.00,2.00,0.00,0.00,6.00
609832.00,Byrne,684.00,299.00,9.00,0.00,4.00,365.00,5.00,1.00,0.00,1.00
609833.00,Caldwell,289.00,0.00,285.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
609834.00,Little Village,835.00,3.00,0.00,0.00,1.00,831.00,0.00,0.00,0.00,0.00
609835.00,Cameron,822.00,9.00,334.00,0.00,0.00,477.00,1.00,0.00,0.00,1.00
609836.00,Canty,780.00,429.00,8.00,0.00,5.00,281.00,28.00,26.00,0.00,3.00
609837.00,Carnegie,725.00,3.00,676.00,0.00,0.00,7.00,2.00,0.00,0.00,37.00
609839.00,Carroll,536.00,1.00,508.00,0.00,0.00,23.00,3.00,0.00,1.00,0.00
609842.00,Carson,1218.00,4.00,51.00,0.00,19.00,1143.00,1.00,0.00,0.00,0.00
609844.00,Carter,370.00,0.00,367.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00
609845.00,Carver Elementary,542.00,0.00,541.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
609848.00,Aldridge,283.00,0.00,283.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
609849.00,Cassell,350.00,261.00,46.00,0.00,1.00,31.00,9.00,2.00,0.00,0.00
609850.00,Greeley,607.00,67.00,91.00,0.00,4.00,429.00,7.00,9.00,0.00,0.00
609851.00,Chalmers,287.00,0.00,281.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00
609852.00,Chappell,446.00,60.00,21.00,0.00,2.00,288.00,12.00,62.00,0.00,1.00
609853.00,Chase,503.00,20.00,17.00,0.00,0.00,464.00,0.00,2.00,0.00,0.00
609854.00,Chopin,267.00,12.00,29.00,0.00,2.00,221.00,0.00,0.00,2.00,1.00
609855.00,Christopher,278.00,17.00,68.00,0.00,2.00,190.00,1.00,0.00,0.00,0.00
609856.00,Clay,630.00,90.00,53.00,0.00,3.00,469.00,14.00,1.00,0.00,0.00
609857.00,Cleveland,685.00,44.00,31.00,1.00,9.00,555.00,5.00,30.00,1.00,9.00
609859.00,Clinton,1137.00,175.00,125.00,0.00,14.00,370.00,9.00,418.00,16.00,10.00
609861.00,Clissold,586.00,177.00,350.00,0.00,1.00,40.00,2.00,6.00,0.00,10.00
609862.00,Coles,550.00,2.00,531.00,0.00,0.00,8.00,5.00,0.00,0.00,4.00
609863.00,Columbus,309.00,148.00,17.00,0.00,1.00,136.00,5.00,1.00,1.00,0.00
609864.00,Cook,479.00,1.00,474.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00
609865.00,Jordan,746.00,7.00,274.00,0.00,4.00,400.00,17.00,7.00,1.00,36.00
609866.00,Coonley,663.00,353.00,15.00,0.00,3.00,226.00,34.00,29.00,0.00,3.00
609867.00,Cooper,700.00,4.00,7.00,0.00,6.00,669.00,1.00,5.00,0.00,8.00
609869.00,Copernicus,339.00,0.00,338.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
609870.00,Corkery,630.00,4.00,117.00,0.00,4.00,502.00,1.00,0.00,1.00,1.00
609871.00,Vick EC Ctr,204.00,134.00,35.00,0.00,0.00,26.00,6.00,2.00,1.00,0.00
609872.00,Perez,424.00,1.00,10.00,0.00,0.00,408.00,0.00,0.00,0.00,5.00
609873.00,Crown,297.00,1.00,274.00,0.00,0.00,21.00,0.00,0.00,0.00,1.00
609874.00,Dirksen,777.00,542.00,32.00,0.00,3.00,107.00,7.00,50.00,1.00,35.00
609875.00,Darwin,620.00,19.00,59.00,0.00,0.00,539.00,1.00,2.00,0.00,0.00
609876.00,Davis N.,1025.00,18.00,7.00,0.00,0.00,993.00,3.00,1.00,2.00,1.00
609879.00,Dawes,1025.00,10.00,221.00,0.00,10.00,774.00,4.00,2.00,2.00,2.00
609880.00,Decatur Classical,289.00,116.00,23.00,0.00,0.00,50.00,33.00,67.00,0.00,0.00
609881.00,Delano,414.00,0.00,405.00,0.00,0.00,8.00,0.00,1.00,0.00,0.00
609883.00,Deneen,550.00,4.00,537.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00
609884.00,Dever,838.00,432.00,12.00,0.00,4.00,339.00,12.00,37.00,1.00,1.00
609885.00,Dewey,357.00,0.00,338.00,0.00,0.00,10.00,3.00,0.00,0.00,6.00
609887.00,Dixon,650.00,0.00,643.00,0.00,1.00,2.00,3.00,1.00,0.00,0.00
609888.00,Dodge,434.00,0.00,430.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
609891.00,Doolittle,304.00,0.00,299.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
