SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
609810.00,Bridge,"1,049",532,8,0,1,461,19,27,1,0
609811.00,Bright,290,1,200,0,0,89,0,0,0,0
609812.00,Brown W.,224,0,216,0,2,5,0,1,0,0
609813.00,Brownell,261,0,260,0,0,1,0,0,0,0
609815.00,Bouchet,686,0,681,0,0,2,3,0,0,0
609817.00,Budlong,874,222,52,0,5,393,20,172,1,9
609818.00,Burbank,955,14,52,0,5,875,4,2,3,0
609819.00,Burke,369,0,365,0,1,2,1,0,0,0
609820.00,Burley,550,309,15,0,3,153,33,37,0,0
609821.00,Burnham,581,0,567,0,0,9,3,1,1,0
609826.00,Castellanos,586,1,29,0,1,555,0,0,0,0
609827.00,Burnside Magnet,679,1,663,0,1,11,3,0,0,0
609828.00,Burr,388,143,35,0,0,189,15,5,1,0
609829.00,Burroughs,519,19,4,0,0,493,0,2,0,1
609830.00,Brunson,645,1,613,0,1,25,1,0,0,4
609832.00,Byrne,671,270,6,0,1,390,3,0,0,1
609833.00,Caldwell,283,0,276,0,1,2,4,0,0,0
609834.00,Little Village,868,2,0,0,1,865,0,0,0,0
609835.00,Cameron,811,5,291,0,0,507,5,0,0,3
609836.00,Canty,812,442,8,0,1,302,25,33,1,0
609837.00,Carnegie,669,8,653,0,0,5,2,0,1,0
609839.00,Carroll,533,0,513,0,0,17,2,0,1,0
609842.00,Carson,"1,222",2,41,0,8,"1,170",0,0,0,1
609844.00,Carter,439,0,429,0,0,10,0,0,0,0
609845.00,Carver Elementary,507,3,499,0,0,5,0,0,0,0
609848.00,Aldridge,252,0,252,0,0,0,0,0,0,0
609849.00,Cassell,367,283,34,0,2,40,5,3,0,0
609850.00,Greeley,637,71,87,0,4,450,11,14,0,0
609851.00,Chalmers,406,1,386,0,0,15,4,0,0,0
609852.00,Chappell,551,73,28,0,7,343,21,78,0,1
609853.00,Chase,498,14,11,0,1,467,2,1,0,2
609854.00,Chopin,594,35,120,0,4,416,6,4,1,8
609855.00,Christopher,360,23,92,0,2,240,0,0,0,3
609856.00,Clay,568,64,47,0,3,438,12,4,0,0
609857.00,Cleveland,689,41,29,0,9,558,6,40,3,3
609859.00,Clinton,"1,147",188,132,0,13,350,10,442,9,3
609861.00,Clissold,560,168,353,0,1,29,5,3,1,0
609862.00,Coles,547,1,529,0,1,11,5,0,0,0
609863.00,Columbus,294,163,16,0,0,107,8,0,0,0
609864.00,Cook,437,0,424,0,3,4,2,0,0,4
609865.00,Jordan,656,13,244,0,4,372,9,12,1,1
609866.00,Coonley,732,424,9,0,4,217,41,36,1,0
609867.00,Cooper,635,7,10,0,4,611,1,2,0,0
609869.00,Copernicus,444,0,442,0,0,2,0,0,0,0
609870.00,Corkery,607,7,108,0,1,488,2,0,0,1
609871.00,Vick EC Ctr,348,147,50,0,0,137,5,2,1,6
609872.00,Perez,349,1,4,0,0,342,0,2,0,0
609873.00,Crown,349,0,334,0,0,13,0,1,0,1
609874.00,Dirksen,807,528,26,0,3,98,5,61,1,85
609875.00,Darwin,593,26,67,0,0,462,2,2,0,34
609876.00,Davis N.,916,14,11,0,0,877,2,3,1,8
609879.00,Dawes,"1,028",11,207,0,9,792,4,3,2,0
609880.00,Decatur Classical,286,119,16,0,1,40,30,79,1,0
609883.00,Deneen,619,3,609,0,1,3,3,0,0,0
609884.00,Dever,847,402,15,0,3,375,11,38,1,2
609885.00,Dewey,360,0,347,0,0,10,3,0,0,0
609887.00,Dixon,661,0,651,0,0,4,5,1,0,0
609888.00,Dodge,248,1,245,0,0,2,0,0,0,0
609891.00,Doolittle,304,0,298,0,0,5,1,0,0,0
609893.00,Dore,646,222,18,0,1,394,4,6,1,0
609894.00,Drake,517,2,496,0,0,8,3,3,0,5
609895.00,Turner-Drew Magnet,373,0,360,0,1,11,1,0,0,0
609896.00,Drummond Magnet,349,136,20,0,0,144,30,19,0,0
609897.00,Earle,530,0,513,0,0,14,1,0,1,1
609898.00,Eberhart,"1,591",28,58,0,1,"1,500",4,0,0,0
609899.00,Ebinger,732,531,4,0,1,145,19,26,2,4
609900.00,Curtis,626,0,599,0,0,20,3,0,1,3
609901.00,Edgebrook,504,342,14,0,2,74,12,54,6,0
609902.00,Metcalfe,530,1,522,0,0,3,3,0,1,0
609903.00,Edwards,"1,520",51,8,0,13,"1,434",1,8,4,1
609904.00,Ellington,735,3,704,0,1,24,2,0,0,1
609907.00,Ericson Magnet,487,1,454,0,0,6,0,1,0,25
609908.00,Esmond,356,0,344,0,0,10,1,1,0,0
609909.00,Everett,256,10,4,0,0,235,3,4,0,0
609910.00,Falconer,"1,434",56,25,0,6,"1,325",4,16,2,0
609912.00,Farnsworth,597,249,13,0,1,246,7,77,2,2
609917.00,Fernwood,311,0,309,0,0,0,2,0,0,0
609918.00,Field,390,9,141,0,0,198,7,35,0,0
609919.00,Fiske,507,0,500,0,0,5,1,0,0,1
609920.00,Kanoon Magnet,747,2,5,0,0,739,1,0,0,0
609921.00,Telpochcalli,308,2,5,0,0,299,2,0,0,0
609922.00,Belmont-Cragin,587,17,24,0,4,535,3,2,2,0
609924.00,Fort Dearborn,416,0,412,0,0,0,4,0,0,0
609925.00,Kellman,439,0,429,0,0,6,3,0,1,0
609926.00,Franklin Magnet,371,123,136,0,0,73,16,23,0,0
609927.00,Foster Park,395,0,388,0,0,6,0,1,0,0
609928.00,Fuller,299,0,290,0,0,8,1,0,0,0
609929.00,Fulton,498,4,309,0,1,184,0,0,0,0
609930.00,Funston,591,5,71,0,2,510,1,2,0,0
609933.00,Gale,462,18,284,0,1,112,10,33,1,3
609935.00,Gallistel Magnet,"1,326",17,26,0,8,"1,272",2,0,0,1
609937.00,Garvy J.,792,473,11,0,2,213,19,60,8,6
609938.00,Gary,"1,206",5,4,0,6,"1,189",0,2,0,0
609939.00,Gillespie,601,0,592,0,0,6,2,0,0,1
609941.00,Randolph Magnet,500,1,478,0,0,15,6,0,0,0
609942.00,Goethe,807,100,18,0,15,652,14,3,1,4
609943.00,Gompers,526,0,510,0,0,5,0,0,0,11
609944.00,Grissom,339,71,21,0,3,241,2,1,0,0
609945.00,Goudy,797,53,176,0,6,249,5,307,1,0
609947.00,Graham A.,476,145,126,0,0,201,1,2,1,0
609949.00,Gray,"1,303",140,16,0,3,"1,100",12,27,0,5
609950.00,Ortiz De Dominguez,728,8,0,0,4,716,0,0,0,0
609951.00,Ariel,565,2,547,0,0,13,2,1,0,0
609952.00,Greene N.,642,32,18,0,2,577,2,9,0,2
609954.00,Gregory,435,0,430,0,0,3,0,0,0,2
609955.00,Gresham,318,0,316,0,0,1,1,0,0,0
609956.00,Grimes,477,62,3,0,0,406,2,4,0,0
609958.00,Gunsaulus Magnet,862,18,44,0,6,759,6,21,2,6
609959.00,Haines,672,1,86,0,0,12,4,561,8,0
609960.00,Hale,872,254,6,0,7,588,7,9,1,0
609961.00,Ninos Heroes,436,4,345,0,3,83,1,0,0,0
609963.00,Hamilton,381,189,40,0,1,109,22,17,3,0
609964.00,Hamline,681,8,69,0,1,595,5,3,0,0
609966.00,Hammond,515,6,49,0,0,460,0,0,0,0
609967.00,Finkl,524,14,47,0,0,448,1,1,0,13
609968.00,McAuliffe,677,18,36,0,2,609,2,0,0,10
609969.00,Harte,363,15,305,0,4,28,9,2,0,0
609971.00,Harvard,501,1,498,0,0,0,1,0,1,0
609972.00,Haugan,"1,207",71,39,0,3,"1,000",11,67,3,13
609973.00,Zapata,967,1,5,0,1,956,0,0,0,4
609974.00,Hawthorne Magnet,574,285,59,0,10,129,40,42,9,0
609975.00,Hay,541,2,491,0,0,42,2,1,0,3
609976.00,Hayt,984,107,167,0,12,479,13,198,6,2
609977.00,Woodlawn,230,0,227,0,0,0,3,0,0,0
609978.00,Smith W.,343,3,338,0,0,2,0,0,0,0
609979.00,Healy,"1,418",136,15,0,1,355,18,859,34,0
609981.00,Hearst,353,4,162,0,0,182,4,0,1,0
609983.00,Hedges,850,14,29,0,3,801,1,0,0,2
609985.00,Hefferan,427,2,419,0,1,4,1,0,0,0
609986.00,Henderson,370,0,354,0,0,15,1,0,0,0
609987.00,Hendricks,271,1,247,0,0,17,2,1,0,3
609988.00,Henry,683,34,31,0,6,511,3,19,5,74
609990.00,South Loop,867,237,393,0,1,83,33,100,20,0
609991.00,Herzl,554,2,529,0,0,18,4,0,1,0
609993.00,Lara,540,8,18,0,0,512,1,1,0,0
609994.00,Hibbard,"1,221",63,74,0,9,948,13,102,1,11
609995.00,Hitch,586,261,7,0,2,226,24,64,0,2
609996.00,Holden,528,55,36,0,2,340,10,85,0,0
609997.00,Holmes,274,0,269,0,0,2,3,0,0,0
610000.00,Howe,646,2,621,0,1,18,2,1,0,1
610002.00,Hoyne,253,0,242,0,0,7,4,0,0,0
610003.00,Cuffe,459,0,450,0,0,7,2,0,0,0
610004.00,Cullen,261,0,254,0,0,5,2,0,0,0
610005.00,Hughes C.,329,3,316,0,0,7,1,1,0,1
610006.00,Hurley,854,3,8,0,0,843,0,0,0,0
610009.00,Galileo Magnet,559,28,129,0,0,364,17,19,2,0
610010.00,Jahn,469,51,67,0,2,331,13,5,0,0
610011.00,Jamieson,900,282,41,0,4,301,40,230,1,1
610012.00,Jenner,278,0,271,0,0,6,0,1,0,0
610013.00,Pilsen,439,1,33,0,2,398,3,2,0,0
610015.00,Jungman,272,1,7,0,2,259,0,0,0,3
610016.00,Kellogg,265,29,209,0,2,13,12,0,0,0
610017.00,Saucedo Magnet,"1,281",3,21,0,10,"1,228",4,0,0,15
610018.00,Canter Middle,95,2,89,0,0,3,0,1,0,0
610019.00,Kershaw Magnet,277,0,273,0,0,3,1,0,0,0
610021.00,Casals,468,4,238,0,0,224,2,0,0,0
610022.00,Kilmer,804,35,208,0,3,460,19,75,0,4
610024.00,Cardenas,713,4,29,0,0,680,0,0,0,0
610026.00,Kinzie,684,213,26,0,5,437,3,0,0,0
610027.00,Kipling,402,1,394,0,0,3,2,1,1,0
610029.00,Lozano Bilingual,290,8,32,0,1,247,1,0,1,0
610030.00,Kozminski,394,3,377,0,0,9,4,0,1,0
610032.00,Green W.,302,0,293,0,0,4,4,1,0,0
610033.00,LaSalle Magnet,555,186,157,0,0,117,45,48,2,0
610034.00,Lawndale,480,0,474,0,0,3,1,0,0,2
610036.00,Lewis,488,6,394,0,0,78,1,1,1,7
610037.00,Libby,510,1,432,0,0,75,2,0,0,0
610038.00,Lincoln,808,518,92,0,7,71,51,69,0,0
610039.00,Linne,677,22,8,0,1,586,7,10,1,42
610040.00,Lloyd,"1,268",12,28,0,4,"1,219",3,2,0,0
610041.00,Locke J.,"1,389",150,32,0,9,"1,144",2,39,12,1
610043.00,Lovett,469,2,396,0,0,70,1,0,0,0
610044.00,Lowell,644,13,170,0,0,455,4,1,0,1
610046.00,Lyon,"1,425",82,27,0,15,"1,261",8,22,2,8
610047.00,Madison,233,0,230,0,0,2,1,0,0,0
610048.00,Manierre,359,0,347,0,0,6,2,0,0,4
610051.00,Northwest Middle,667,13,24,0,1,625,2,2,0,0
610052.00,Mann,423,1,419,0,0,1,2,0,0,0
610053.00,Marquette,"1,296",17,532,0,4,737,5,0,0,1
610054.00,Marsh,882,10,58,0,5,806,2,0,1,0
610055.00,Faraday,347,0,336,0,1,5,2,0,0,3
610056.00,Mason,485,0,481,0,0,3,1,0,0,0
610057.00,Fairfield,575,4,192,0,4,370,4,0,0,1
610059.00,Mayer Magnet,614,340,100,1,4,122,15,14,7,11
610060.00,Jackson A. Magnet,567,124,151,0,1,156,15,120,0,0
610062.00,McClellan,293,40,74,0,3,150,11,9,0,6
610063.00,McCormick,875,4,2,0,3,866,0,0,0,0
610065.00,Till,421,0,415,0,0,1,0,0,1,4
610066.00,McDade Classical,189,3,179,0,0,3,1,2,1,0
610067.00,McKay,884,1,760,0,4,114,3,0,1,1
610068.00,Hanson Park,"1,612",22,42,0,5,"1,539",2,1,0,1
610070.00,McPherson,827,110,50,0,7,582,13,58,0,7
610073.00,Mitchell,362,83,33,0,4,229,9,1,3,0
610074.00,Monroe,"1,053",21,15,0,1,"1,011",2,3,0,0
610075.00,Montefiore,58,0,45,0,0,13,0,0,0,0
610076.00,Moos,500,10,72,0,2,410,1,5,0,0
610077.00,Morrill,816,4,357,0,0,448,6,0,0,1
610078.00,Inter-American Magnet,667,74,10,0,2,561,9,8,0,3
610081.00,Sheridan Magnet,545,156,96,0,0,114,16,162,1,0
610082.00,Mt Greenwood,999,819,15,0,4,137,7,8,8,1
610083.00,Beard,169,60,10,0,0,76,6,16,1,0
610084.00,Keller,248,90,93,0,0,32,8,22,2,1
610086.00,Mt Vernon,300,0,299,0,0,0,0,0,1,0
610087.00,Blair,192,32,38,0,0,120,0,1,1,0
610088.00,Mozart,836,10,41,0,0,760,1,0,0,24
610089.00,Murphy,606,63,9,0,1,493,23,12,1,4
610090.00,Murray Magnet,535,32,433,0,1,27,26,16,0,0
610091.00,Brown R.,292,0,288,0,0,4,0,0,0,0
610092.00,Nash,403,1,378,0,0,17,5,0,0,2
610093.00,Neil,346,0,336,0,1,7,1,0,0,1
610094.00,Nettelhorst,797,478,79,0,4,135,37,48,16,0
610095.00,Newberry Magnet,563,127,217,0,0,165,22,29,1,2
610096.00,Nightingale,"1,389",11,6,0,3,"1,369",0,0,0,0
610097.00,Nixon,"1,059",11,25,0,9,"1,009",3,1,1,0
610098.00,Nobel,842,3,118,0,6,702,5,0,0,8
610099.00,Norwood Park,367,228,2,0,3,104,13,14,1,2
610100.00,West Park,646,6,179,0,1,458,1,0,0,1
610101.00,Ogden,822,404,113,1,4,113,54,123,2,8
610102.00,Oglesby,480,0,474,0,0,4,2,0,0,0
610103.00,O'Keeffe,588,0,576,0,1,9,2,0,0,0
610104.00,Onahan,670,421,4,0,4,200,16,17,2,6
610105.00,Oriole Park,661,461,8,0,1,132,9,46,4,0
610106.00,Piccolo,544,4,334,0,1,202,2,0,1,0
610107.00,Otis,635,21,124,0,4,477,8,1,0,0
610108.00,O'Toole,419,1,396,0,0,20,0,1,1,0
610109.00,Owen Magnet,252,4,222,0,0,19,4,0,1,2
610110.00,Wells Prep,490,0,420,0,0,9,0,0,0,61
610111.00,Palmer,906,269,7,0,7,425,19,126,45,8
610112.00,Parker,791,1,763,0,0,24,1,0,0,2
610115.00,Park Manor,355,0,347,0,0,5,1,2,0,0
610116.00,Parkside,295,0,290,0,1,3,1,0,0,0
610117.00,Pasteur,"1,222",55,6,0,10,"1,126",7,11,1,6
610120.00,Peck,"1,608",33,12,0,6,"1,548",2,7,0,0
610121.00,Irving,488,11,313,0,1,134,7,11,0,11
610122.00,Peirce,"1,041",204,87,0,9,623,48,70,0,0
610123.00,Penn,404,0,353,0,1,48,0,1,0,1
610124.00,Washington H.,503,0,497,0,0,6,0,0,0,0
610125.00,Ruiz,897,14,1,0,5,874,3,0,0,0
610126.00,Pershing E. Magnet,447,5,422,0,0,13,2,3,0,2
610127.00,Peterson,860,220,42,0,6,312,30,248,2,0
610128.00,Garvey M.,292,0,292,0,0,0,0,0,0,0
610129.00,Pickard,614,7,18,0,1,585,1,0,0,2
610130.00,Pirie,394,0,390,0,0,1,3,0,0,0
610131.00,Plamondon,163,0,37,0,0,124,2,0,0,0
610132.00,Poe Classical,193,3,182,0,0,6,1,0,0,1
610133.00,Ward L.,674,2,648,0,1,18,4,0,0,1
610135.00,Portage Park,"1,114",341,24,0,13,686,16,24,8,2
610136.00,Prescott,288,99,39,0,2,122,15,10,0,1
610137.00,Prussing,687,325,13,1,4,254,6,36,5,43
610138.00,Pulaski,895,97,9,0,6,741,17,9,0,16
610139.00,Pullman,254,0,191,0,1,51,3,0,0,8
610141.00,Ravenswood,508,200,51,0,0,213,24,16,2,2
610142.00,Ray,721,146,399,0,2,54,43,72,1,4
610143.00,Reavis,304,1,296,0,0,3,0,1,3,0
610144.00,Reilly,"1,150",49,15,0,6,"1,058",7,10,4,1
610145.00,Reinberg,840,241,12,0,1,550,11,22,1,2
610146.00,Revere,324,0,322,0,0,1,1,0,0,0
610147.00,Rogers,752,134,126,0,4,310,6,171,1,0
610148.00,Chavez,947,9,34,0,4,899,1,0,0,0
610152.00,Ruggles,410,0,404,0,0,3,2,0,1,0
610153.00,Ryder,410,0,393,0,0,4,0,0,1,12
610155.00,Sauganash,553,290,9,0,1,138,12,101,2,0
610157.00,Sawyer,"1,837",21,12,0,3,"1,797",3,0,0,1
610158.00,Sayre,571,68,223,0,1,246,28,4,0,1
610159.00,Scammon,872,54,8,0,5,775,9,15,3,3
610163.00,Stock,241,125,7,0,1,34,2,10,1,61
610165.00,Schubert,967,32,12,0,1,917,2,2,0,1
610167.00,Seward,849,10,4,0,0,834,0,1,0,0
610170.00,Columbia Explorers,"1,083",10,6,0,2,"1,057",5,2,0,1
610171.00,Mireles,744,7,368,0,2,365,1,0,1,0
610172.00,Sherman,391,0,371,0,0,20,0,0,0,0
610173.00,Sherwood,407,1,395,0,1,7,2,0,0,1
610174.00,Shields,"1,051",17,8,0,2,"1,021",1,1,1,0
610175.00,Shoesmith,343,4,324,0,0,8,2,4,0,1
610176.00,Shoop,502,0,496,0,0,6,0,0,0,0
610177.00,Skinner Classical,903,209,352,0,7,109,22,186,2,16
610178.00,Schmid,208,1,196,0,1,9,1,0,0,0
610179.00,Smyser,"1,006",380,7,0,5,568,11,32,3,0
610180.00,Smyth J.,512,8,472,0,0,25,1,6,0,0
610182.00,Solomon,357,158,14,0,0,50,11,124,0,0
610183.00,Spencer,864,1,852,0,0,11,0,0,0,0
610184.00,Spry,734,6,1,0,0,716,0,0,0,11
610185.00,Stevenson,"1,264",57,68,0,5,"1,126",3,3,1,1
610188.00,Dunne,294,0,289,0,0,5,0,0,0,0
610191.00,Stone Magnet,634,220,116,0,2,122,26,146,2,0
610192.00,Stowe,794,7,50,0,4,721,4,0,0,8
610193.00,Sullivan,502,6,364,0,0,126,5,0,1,0
610194.00,Sumner,417,0,411,0,0,4,0,1,1,0
610195.00,Sutherland,737,296,383,0,1,41,13,3,0,0
610196.00,Swift,696,114,229,0,7,227,25,92,2,0
610197.00,Talcott,535,40,33,0,1,445,12,4,0,0
610198.00,Taylor,590,5,57,0,5,521,2,0,0,0
610199.00,Colemon J.,279,0,259,0,0,20,0,0,0,0
610200.00,Thorp J. N.,413,4,319,0,1,89,0,0,0,0
610201.00,Thorp O. A. Magnet,846,249,105,0,10,335,32,66,3,46
610202.00,Tilton,448,0,434,0,0,4,2,0,0,8
610203.00,Tonti,"1,084",10,21,0,4,"1,035",3,1,0,10
610206.00,Twain,"1,201",231,10,0,2,943,10,5,0,0
610207.00,Vanderpoel Magnet,298,1,291,0,0,6,0,0,0,0
610208.00,Lavizzo,401,0,395,0,0,6,0,0,0,0
610209.00,Volta,"1,034",88,33,0,6,653,2,246,1,5
610212.00,Albany Park Middle,280,12,16,0,0,217,3,32,0,0
610213.00,Wadsworth,522,1,517,0,1,2,0,0,0,1
