SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
609881.00,Delano,395.00,0.00,390.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00
609883.00,Deneen,549.00,4.00,535.00,0.00,0.00,7.00,3.00,0.00,0.00,0.00
609884.00,Dever,844.00,406.00,18.00,0.00,3.00,368.00,13.00,34.00,1.00,1.00
609885.00,Dewey,334.00,0.00,320.00,0.00,0.00,10.00,3.00,0.00,0.00,1.00
609887.00,Dixon,631.00,0.00,623.00,0.00,0.00,4.00,3.00,1.00,0.00,0.00
609888.00,Dodge,433.00,0.00,429.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
609891.00,Doolittle,295.00,0.00,291.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
609893.00,Dore,640.00,229.00,18.00,0.00,1.00,376.00,3.00,6.00,2.00,5.00
609894.00,Drake,242.00,3.00,226.00,0.00,0.00,5.00,1.00,4.00,0.00,3.00
609895.00,Turner-Drew Magnet,363.00,0.00,348.00,0.00,1.00,11.00,3.00,0.00,0.00,0.00
609896.00,Drummond Magnet,353.00,124.00,19.00,0.00,0.00,163.00,26.00,19.00,0.00,2.00
609897.00,Earle,358.00,0.00,348.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
609898.00,Eberhart,1694.00,38.00,83.00,0.00,4.00,1564.00,5.00,0.00,0.00,0.00
609899.00,Ebinger,704.00,514.00,3.00,1.00,1.00,134.00,20.00,29.00,2.00,0.00
609900.00,Curtis,474.00,0.00,457.00,0.00,0.00,14.00,2.00,0.00,1.00,0.00
609901.00,Edgebrook,494.00,330.00,13.00,0.00,2.00,76.00,14.00,52.00,7.00,0.00
609902.00,Metcalfe,452.00,0.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
609903.00,Edwards,1506.00,54.00,7.00,0.00,12.00,1424.00,2.00,4.00,3.00,0.00
609904.00,Ellington,337.00,2.00,319.00,0.00,1.00,14.00,1.00,0.00,0.00,0.00
609906.00,Emmet,458.00,0.00,454.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00
609907.00,Ericson Magnet,510.00,0.00,499.00,0.00,0.00,4.00,0.00,1.00,0.00,6.00
609908.00,Esmond,339.00,0.00,331.00,0.00,0.00,6.00,1.00,1.00,0.00,0.00
609909.00,Everett,312.00,12.00,5.00,0.00,0.00,282.00,4.00,5.00,0.00,4.00
609910.00,Falconer,1441.00,58.00,20.00,0.00,5.00,1328.00,4.00,13.00,4.00,9.00
609912.00,Farnsworth,597.00,258.00,13.00,0.00,1.00,253.00,10.00,59.00,0.00,3.00
609913.00,Goodlow Magnet,378.00,0.00,361.00,0.00,0.00,8.00,3.00,0.00,0.00,6.00
609916.00,Fermi,237.00,0.00,234.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00
609917.00,Fernwood,322.00,0.00,320.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
609918.00,Field,384.00,8.00,139.00,0.00,0.00,196.00,6.00,35.00,0.00,0.00
609919.00,Fiske,220.00,0.00,217.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00
609920.00,Kanoon Magnet,747.00,2.00,8.00,0.00,0.00,729.00,1.00,0.00,0.00,7.00
609921.00,Telpochcalli,266.00,3.00,6.00,0.00,0.00,254.00,2.00,0.00,0.00,1.00
609922.00,Belmont-Cragin,613.00,21.00,11.00,0.00,4.00,474.00,4.00,2.00,1.00,96.00
609924.00,Fort Dearborn,429.00,0.00,422.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00
609925.00,Kellman,274.00,0.00,260.00,0.00,0.00,5.00,3.00,0.00,1.00,5.00
609926.00,Franklin Magnet,365.00,119.00,129.00,0.00,0.00,74.00,20.00,23.00,0.00,0.00
609927.00,Foster Park,401.00,2.00,394.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
609928.00,Fuller,270.00,0.00,262.00,0.00,0.00,1.00,2.00,0.00,0.00,5.00
609929.00,Fulton,471.00,5.00,289.00,0.00,1.00,176.00,0.00,0.00,0.00,0.00
609930.00,Funston,623.00,6.00,83.00,0.00,2.00,525.00,2.00,1.00,0.00,4.00
609932.00,Owens,328.00,0.00,322.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00
609933.00,Gale,513.00,14.00,316.00,0.00,1.00,144.00,11.00,23.00,1.00,3.00
609935.00,Gallistel Magnet,1393.00,13.00,24.00,0.00,10.00,1344.00,2.00,0.00,0.00,0.00
609937.00,Garvy J.,772.00,466.00,6.00,0.00,2.00,206.00,16.00,69.00,1.00,6.00
609938.00,Gary,1194.00,4.00,2.00,0.00,6.00,1180.00,0.00,2.00,0.00,0.00
609939.00,Gillespie,638.00,1.00,620.00,0.00,0.00,15.00,2.00,0.00,0.00,0.00
609941.00,Randolph Magnet,538.00,2.00,520.00,0.00,0.00,14.00,1.00,0.00,1.00,0.00
609942.00,Goethe,799.00,78.00,25.00,0.00,15.00,653.00,18.00,2.00,0.00,8.00
609943.00,Gompers,246.00,0.00,245.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
609944.00,Grissom,326.00,79.00,17.00,0.00,3.00,225.00,2.00,0.00,0.00,0.00
609945.00,Goudy,787.00,58.00,155.00,2.00,5.00,256.00,6.00,302.00,1.00,2.00
609947.00,Graham A.,498.00,166.00,130.00,0.00,2.00,198.00,1.00,1.00,0.00,0.00
609949.00,Gray,1285.00,148.00,20.00,0.00,7.00,1064.00,13.00,30.00,0.00,3.00
609950.00,Ortiz De Dominguez,768.00,14.00,2.00,0.00,2.00,742.00,0.00,0.00,0.00,8.00
609951.00,Ariel,559.00,0.00,543.00,0.00,0.00,14.00,2.00,0.00,0.00,0.00
609952.00,Greene N.,622.00,36.00,13.00,0.00,1.00,556.00,1.00,15.00,0.00,0.00
609954.00,Gregory,330.00,0.00,324.00,0.00,0.00,3.00,1.00,0.00,0.00,2.00
609955.00,Gresham,341.00,0.00,337.00,0.00,1.00,2.00,1.00,0.00,0.00,0.00
609956.00,Grimes,476.00,76.00,4.00,0.00,0.00,387.00,3.00,4.00,0.00,2.00
609958.00,Gunsaulus Magnet,843.00,27.00,62.00,0.00,8.00,712.00,4.00,28.00,2.00,0.00
609959.00,Haines,691.00,2.00,72.00,0.00,0.00,9.00,5.00,593.00,10.00,0.00
609960.00,Hale,881.00,260.00,2.00,0.00,10.00,590.00,6.00,11.00,2.00,0.00
609961.00,Ninos Heroes,475.00,6.00,358.00,0.00,3.00,98.00,1.00,0.00,0.00,9.00
609963.00,Hamilton,371.00,175.00,45.00,0.00,1.00,112.00,19.00,16.00,3.00,0.00
609964.00,Hamline,637.00,7.00,55.00,0.00,0.00,568.00,4.00,3.00,0.00,0.00
609966.00,Hammond,469.00,1.00,41.00,0.00,0.00,425.00,2.00,0.00,0.00,0.00
609967.00,Finkl,540.00,12.00,39.00,0.00,0.00,480.00,2.00,1.00,0.00,6.00
609968.00,McAuliffe,733.00,13.00,39.00,0.00,1.00,674.00,1.00,0.00,0.00,5.00
609969.00,Harte,328.00,10.00,260.00,0.00,0.00,16.00,4.00,4.00,0.00,34.00
609971.00,Harvard,441.00,1.00,435.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00
609972.00,Haugan,1268.00,73.00,48.00,0.00,7.00,1050.00,11.00,69.00,4.00,6.00
609973.00,Zapata,985.00,2.00,4.00,0.00,0.00,976.00,0.00,0.00,0.00,3.00
609974.00,Hawthorne Magnet,574.00,279.00,62.00,0.00,12.00,132.00,42.00,37.00,10.00,0.00
609975.00,Hay,582.00,2.00,535.00,0.00,0.00,39.00,6.00,0.00,0.00,0.00
609976.00,Hayt,967.00,112.00,168.00,0.00,9.00,468.00,13.00,193.00,4.00,0.00
609977.00,Woodlawn,244.00,0.00,238.00,0.00,0.00,4.00,1.00,0.00,0.00,1.00
609978.00,Smith W.,339.00,2.00,332.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00
609979.00,Healy,1372.00,138.00,10.00,0.00,0.00,364.00,15.00,810.00,35.00,0.00
609981.00,Hearst,363.00,2.00,162.00,0.00,0.00,194.00,5.00,0.00,0.00,0.00
609983.00,Hedges,868.00,18.00,29.00,0.00,3.00,814.00,2.00,0.00,0.00,2.00
609985.00,Hefferan,251.00,0.00,245.00,0.00,2.00,2.00,0.00,1.00,0.00,1.00
609986.00,Henderson,356.00,0.00,352.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00
609987.00,Hendricks,287.00,4.00,262.00,0.00,0.00,14.00,3.00,0.00,1.00,3.00
609988.00,Henry,653.00,22.00,24.00,0.00,6.00,525.00,6.00,21.00,4.00,45.00
609989.00,Herbert,355.00,0.00,326.00,0.00,0.00,12.00,7.00,2.00,0.00,8.00
609990.00,South Loop,815.00,220.00,377.00,0.00,1.00,73.00,37.00,79.00,24.00,4.00
609991.00,Herzl,502.00,2.00,483.00,0.00,0.00,13.00,3.00,0.00,0.00,1.00
609993.00,Lara,548.00,6.00,17.00,0.00,1.00,520.00,2.00,2.00,0.00,0.00
609994.00,Hibbard,1214.00,65.00,73.00,0.00,6.00,934.00,18.00,113.00,1.00,4.00
609995.00,Hitch,554.00,232.00,8.00,0.00,2.00,235.00,16.00,60.00,0.00,1.00
609996.00,Holden,592.00,56.00,40.00,0.00,2.00,396.00,12.00,86.00,0.00,0.00
609997.00,Holmes,288.00,0.00,284.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610000.00,Howe,610.00,0.00,593.00,0.00,2.00,14.00,0.00,1.00,0.00,0.00
610002.00,Hoyne,271.00,0.00,260.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00
610003.00,Cuffe,458.00,0.00,449.00,0.00,0.00,6.00,3.00,0.00,0.00,0.00
610004.00,Cullen,245.00,1.00,239.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
610005.00,Hughes C.,286.00,0.00,281.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00
610006.00,Hurley,849.00,5.00,10.00,0.00,0.00,834.00,0.00,0.00,0.00,0.00
610009.00,Galileo Magnet,603.00,49.00,128.00,0.00,1.00,381.00,16.00,24.00,3.00,1.00
610010.00,Jahn,471.00,43.00,67.00,0.00,1.00,340.00,16.00,3.00,1.00,0.00
610011.00,Jamieson,832.00,250.00,52.00,2.00,6.00,274.00,33.00,214.00,0.00,1.00
610012.00,Jenner,317.00,0.00,312.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00
610013.00,Pilsen,486.00,3.00,35.00,0.00,4.00,430.00,4.00,2.00,0.00,8.00
610015.00,Jungman,273.00,0.00,6.00,0.00,4.00,263.00,0.00,0.00,0.00,0.00
610016.00,Kellogg,266.00,33.00,207.00,0.00,1.00,10.00,15.00,0.00,0.00,0.00
610017.00,Saucedo Magnet,1258.00,5.00,17.00,0.00,11.00,1210.00,4.00,0.00,0.00,11.00
610018.00,Canter Middle,228.00,3.00,210.00,0.00,1.00,9.00,2.00,3.00,0.00,0.00
610019.00,Kershaw Magnet,260.00,0.00,254.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00
610020.00,Key,306.00,1.00,292.00,0.00,3.00,9.00,1.00,0.00,0.00,0.00
610021.00,Casals,463.00,4.00,233.00,0.00,0.00,220.00,6.00,0.00,0.00,0.00
610022.00,Kilmer,803.00,41.00,197.00,0.00,4.00,469.00,18.00,71.00,0.00,3.00
610023.00,King EL,284.00,1.00,219.00,0.00,0.00,51.00,0.00,1.00,0.00,12.00
610024.00,Cardenas,657.00,2.00,5.00,0.00,0.00,648.00,0.00,0.00,0.00,2.00
610026.00,Kinzie,703.00,219.00,25.00,0.00,5.00,451.00,3.00,0.00,0.00,0.00
610027.00,Kipling,429.00,0.00,417.00,0.00,1.00,2.00,2.00,1.00,1.00,5.00
610028.00,Kohn,390.00,0.00,387.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00
610029.00,Lozano Bilingual,311.00,12.00,17.00,0.00,1.00,281.00,0.00,0.00,0.00,0.00
610030.00,Kozminski,370.00,3.00,359.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00
610031.00,Lafayette,470.00,11.00,160.00,0.00,2.00,287.00,8.00,2.00,0.00,0.00
610032.00,Green W.,256.00,0.00,250.00,0.00,0.00,4.00,1.00,1.00,0.00,0.00
610033.00,LaSalle Magnet,577.00,197.00,154.00,0.00,0.00,124.00,51.00,50.00,1.00,0.00
610034.00,Lawndale,478.00,0.00,472.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00
610036.00,Lewis,569.00,7.00,466.00,0.00,0.00,92.00,3.00,0.00,0.00,1.00
610037.00,Libby,544.00,1.00,469.00,0.00,0.00,68.00,6.00,0.00,0.00,0.00
610038.00,Lincoln,781.00,502.00,95.00,0.00,7.00,66.00,59.00,52.00,0.00,0.00
610039.00,Linne,696.00,31.00,10.00,0.00,1.00,633.00,9.00,11.00,0.00,1.00
610040.00,Lloyd,1289.00,13.00,28.00,0.00,4.00,1231.00,3.00,3.00,0.00,7.00
610041.00,Locke J.,1323.00,143.00,26.00,0.00,15.00,1075.00,3.00,38.00,10.00,13.00
610043.00,Lovett,488.00,0.00,428.00,0.00,0.00,56.00,2.00,0.00,2.00,0.00
610044.00,Lowell,568.00,15.00,146.00,0.00,0.00,404.00,0.00,0.00,0.00,3.00
610045.00,Lawrence,398.00,0.00,389.00,0.00,0.00,5.00,3.00,0.00,0.00,1.00
610046.00,Lyon,1403.00,84.00,32.00,0.00,16.00,1234.00,9.00,23.00,1.00,4.00
610047.00,Madison,280.00,0.00,275.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
610048.00,Manierre,351.00,0.00,342.00,0.00,0.00,4.00,1.00,1.00,0.00,3.00
610051.00,Northwest Middle,692.00,15.00,20.00,0.00,4.00,649.00,1.00,3.00,0.00,0.00
610052.00,Mann,457.00,0.00,453.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00
610053.00,Marquette,1332.00,14.00,528.00,0.00,4.00,736.00,3.00,0.00,0.00,47.00
610054.00,Marsh,850.00,9.00,41.00,0.00,4.00,791.00,2.00,0.00,1.00,2.00
610055.00,Faraday,184.00,0.00,181.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00
610056.00,Mason,485.00,0.00,482.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00
610057.00,Fairfield,592.00,2.00,230.00,0.00,7.00,350.00,3.00,0.00,0.00,0.00
610058.00,May,463.00,0.00,460.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
610059.00,Mayer Magnet,599.00,306.00,119.00,1.00,3.00,122.00,17.00,15.00,4.00,12.00
610060.00,Jackson A. Magnet,561.00,135.00,130.00,4.00,2.00,146.00,16.00,124.00,0.00,4.00
610061.00,Mayo,408.00,0.00,379.00,0.00,0.00,4.00,0.00,0.00,0.00,25.00
610062.00,McClellan,268.00,39.00,59.00,0.00,5.00,146.00,11.00,8.00,0.00,0.00
610063.00,McCormick,869.00,2.00,1.00,0.00,3.00,862.00,0.00,0.00,0.00,1.00
610065.00,Till,492.00,0.00,482.00,0.00,0.00,6.00,0.00,0.00,0.00,4.00
610066.00,McDade Classical,196.00,2.00,187.00,0.00,0.00,2.00,0.00,4.00,1.00,0.00
610067.00,McKay,845.00,2.00,720.00,0.00,4.00,113.00,3.00,0.00,2.00,1.00
610068.00,Hanson Park,1569.00,26.00,52.00,0.00,7.00,1477.00,3.00,0.00,0.00,4.00
610070.00,McPherson,704.00,65.00,29.00,0.00,7.00,548.00,9.00,45.00,0.00,1.00
610072.00,Morgan,236.00,0.00,229.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00
610073.00,Mitchell,345.00,67.00,36.00,0.00,5.00,222.00,5.00,3.00,4.00,3.00
610074.00,Monroe,1115.00,19.00,29.00,0.00,1.00,1059.00,3.00,3.00,1.00,0.00
610075.00,Montefiore,27.00,0.00,20.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00
610076.00,Moos,429.00,10.00,43.00,0.00,2.00,365.00,1.00,6.00,0.00,2.00
610077.00,Morrill,836.00,2.00,358.00,0.00,0.00,418.00,6.00,0.00,0.00,52.00
610078.00,Inter-American Magnet,683.00,80.00,9.00,0.00,1.00,573.00,8.00,9.00,0.00,3.00
610081.00,Sheridan Magnet,537.00,169.00,89.00,0.00,1.00,112.00,18.00,145.00,1.00,2.00
610082.00,Mt Greenwood,963.00,769.00,13.00,0.00,7.00,150.00,10.00,8.00,6.00,0.00
610083.00,Beard,160.00,57.00,11.00,0.00,1.00,70.00,5.00,13.00,0.00,3.00
610084.00,Keller,247.00,99.00,91.00,0.00,1.00,37.00,9.00,9.00,1.00,0.00
610085.00,Nr North SPED Ctr,90.00,3.00,61.00,0.00,0.00,25.00,1.00,0.00,0.00,0.00
610086.00,Mt Vernon,305.00,0.00,304.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
610087.00,Blair,147.00,32.00,32.00,0.00,1.00,78.00,0.00,3.00,1.00,0.00
610088.00,Mozart,791.00,10.00,42.00,0.00,0.00,727.00,1.00,0.00,1.00,10.00
610089.00,Murphy,602.00,71.00,15.00,0.00,2.00,487.00,12.00,13.00,1.00,1.00
610090.00,Murray Magnet,523.00,36.00,415.00,0.00,2.00,21.00,36.00,13.00,0.00,0.00
610091.00,Brown R.,289.00,0.00,285.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
610092.00,Nash,392.00,1.00,377.00,0.00,0.00,13.00,1.00,0.00,0.00,0.00
610093.00,Neil,313.00,0.00,305.00,0.00,0.00,6.00,0.00,0.00,0.00,2.00
610094.00,Nettelhorst,739.00,450.00,73.00,0.00,3.00,120.00,36.00,49.00,8.00,0.00
610095.00,Newberry Magnet,565.00,140.00,211.00,0.00,1.00,163.00,21.00,27.00,1.00,1.00
610096.00,Nightingale,1399.00,11.00,7.00,0.00,3.00,1378.00,0.00,0.00,0.00,0.00
610097.00,Nixon,1099.00,8.00,36.00,0.00,10.00,1038.00,3.00,2.00,1.00,1.00
610098.00,Nobel,848.00,2.00,128.00,0.00,6.00,704.00,4.00,0.00,0.00,4.00
610099.00,Norwood Park,338.00,227.00,1.00,0.00,3.00,86.00,14.00,6.00,0.00,1.00
610100.00,West Park,680.00,4.00,210.00,0.00,1.00,463.00,1.00,0.00,0.00,1.00
610101.00,Ogden,729.00,340.00,121.00,0.00,5.00,105.00,45.00,102.00,0.00,11.00
610102.00,Oglesby,442.00,0.00,440.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610103.00,O'Keeffe,576.00,0.00,565.00,0.00,1.00,6.00,0.00,0.00,0.00,4.00
610104.00,Onahan,660.00,420.00,6.00,0.00,5.00,196.00,18.00,14.00,1.00,0.00
610105.00,Oriole Park,652.00,454.00,7.00,14.00,2.00,129.00,9.00,30.00,1.00,6.00
610106.00,Piccolo,513.00,2.00,315.00,0.00,1.00,192.00,2.00,0.00,1.00,0.00
610107.00,Otis,471.00,22.00,85.00,0.00,3.00,354.00,6.00,1.00,0.00,0.00
610108.00,O'Toole,434.00,1.00,415.00,0.00,0.00,16.00,0.00,1.00,1.00,0.00
610109.00,Owen Magnet,240.00,3.00,212.00,0.00,1.00,17.00,6.00,0.00,1.00,0.00
610110.00,Wells Prep,198.00,0.00,155.00,0.00,0.00,1.00,1.00,0.00,0.00,41.00
610111.00,Palmer,971.00,286.00,10.00,0.00,9.00,430.00,17.00,135.00,57.00,27.00
610112.00,Parker,836.00,1.00,809.00,0.00,2.00,21.00,2.00,0.00,0.00,1.00
610114.00,Parkman,231.00,0.00,208.00,0.00,3.00,20.00,0.00,0.00,0.00,0.00
610115.00,Park Manor,338.00,1.00,335.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
610116.00,Parkside,318.00,0.00,308.00,0.00,2.00,5.00,1.00,0.00,0.00,2.00
610117.00,Pasteur,1237.00,56.00,9.00,0.00,12.00,1134.00,9.00,13.00,2.00,2.00
610119.00,Peabody,266.00,2.00,59.00,0.00,1.00,201.00,2.00,0.00,0.00,1.00
610120.00,Peck,1564.00,39.00,7.00,0.00,9.00,1503.00,2.00,4.00,0.00,0.00
610121.00,Irving,451.00,14.00,293.00,0.00,1.00,126.00,6.00,10.00,0.00,1.00
610122.00,Peirce,1009.00,171.00,81.00,0.00,9.00,628.00,50.00,70.00,0.00,0.00
610123.00,Penn,370.00,0.00,307.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00
610124.00,Washington H.,527.00,0.00,524.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610125.00,Ruiz,931.00,12.00,1.00,0.00,4.00,904.00,2.00,0.00,0.00,8.00
610126.00,Pershing E. Magnet,249.00,1.00,230.00,0.00,0.00,13.00,1.00,2.00,0.00,2.00
610127.00,Peterson,855.00,221.00,45.00,1.00,7.00,295.00,28.00,253.00,3.00,2.00
610128.00,Garvey M.,315.00,1.00,306.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00
610129.00,Pickard,641.00,7.00,13.00,0.00,1.00,613.00,4.00,0.00,0.00,3.00
610130.00,Pirie,375.00,1.00,369.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00
610131.00,Plamondon,178.00,1.00,37.00,0.00,1.00,138.00,1.00,0.00,0.00,0.00
610132.00,Poe Classical,193.00,3.00,181.00,0.00,0.00,7.00,2.00,0.00,0.00,0.00
610133.00,Ward L.,398.00,4.00,382.00,0.00,0.00,11.00,1.00,0.00,0.00,0.00
610134.00,Pope,184.00,0.00,165.00,0.00,1.00,18.00,0.00,0.00,0.00,0.00
610135.00,Portage Park,1116.00,384.00,27.00,0.00,12.00,636.00,16.00,29.00,5.00,7.00
610136.00,Prescott,270.00,85.00,39.00,0.00,4.00,120.00,10.00,12.00,0.00,0.00
610137.00,Prussing,664.00,320.00,8.00,1.00,4.00,276.00,6.00,29.00,4.00,16.00
610138.00,Pulaski,900.00,88.00,17.00,0.00,4.00,767.00,8.00,9.00,1.00,6.00
610139.00,Pullman,257.00,0.00,192.00,0.00,0.00,60.00,1.00,0.00,0.00,4.00
610141.00,Ravenswood,475.00,160.00,51.00,0.00,0.00,208.00,18.00,13.00,2.00,23.00
610142.00,Ray,676.00,142.00,326.00,0.00,2.00,63.00,51.00,88.00,0.00,4.00
610143.00,Reavis,279.00,0.00,241.00,0.00,0.00,2.00,0.00,0.00,3.00,33.00
610144.00,Reilly,1177.00,60.00,18.00,0.00,12.00,1073.00,4.00,9.00,0.00,1.00
610145.00,Reinberg,854.00,224.00,8.00,0.00,4.00,573.00,14.00,30.00,0.00,1.00
610146.00,Revere,337.00,0.00,336.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610147.00,Rogers,737.00,138.00,122.00,0.00,5.00,284.00,7.00,171.00,2.00,8.00
610148.00,Chavez,937.00,9.00,37.00,0.00,5.00,885.00,1.00,0.00,0.00,0.00
610150.00,Ross,344.00,1.00,341.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610152.00,Ruggles,414.00,0.00,406.00,0.00,1.00,3.00,3.00,0.00,1.00,0.00
610153.00,Ryder,305.00,1.00,284.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
610154.00,Ryerson,399.00,0.00,388.00,0.00,1.00,10.00,0.00,0.00,0.00,0.00
610155.00,Sauganash,560.00,295.00,7.00,1.00,2.00,146.00,13.00,90.00,2.00,4.00
610156.00,Armstrong L.,98.00,0.00,95.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610157.00,Sawyer,1887.00,22.00,13.00,0.00,4.00,1847.00,1.00,0.00,0.00,0.00
610158.00,Sayre,592.00,62.00,232.00,0.00,1.00,261.00,29.00,5.00,0.00,2.00
610159.00,Scammon,893.00,60.00,11.00,0.00,7.00,721.00,4.00,13.00,1.00,76.00
610160.00,Songhai,317.00,1.00,304.00,0.00,0.00,11.00,1.00,0.00,0.00,0.00
610161.00,Bontemps,314.00,0.00,313.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610163.00,Stock,268.00,198.00,4.00,0.00,0.00,47.00,3.00,11.00,0.00,5.00
610165.00,Schubert,919.00,31.00,11.00,0.00,1.00,862.00,4.00,10.00,0.00,0.00
610167.00,Seward,854.00,10.00,4.00,0.00,1.00,838.00,0.00,1.00,0.00,0.00
610169.00,Sexton,359.00,0.00,354.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
610170.00,Columbia Explorers,1052.00,11.00,1.00,0.00,2.00,1034.00,3.00,1.00,0.00,0.00
610171.00,Mireles,834.00,9.00,411.00,0.00,3.00,402.00,2.00,2.00,1.00,4.00
610172.00,Sherman,440.00,0.00,430.00,0.00,0.00,7.00,1.00,0.00,0.00,2.00
610173.00,Sherwood,312.00,0.00,304.00,0.00,0.00,5.00,2.00,0.00,0.00,1.00
610174.00,Shields,1143.00,19.00,10.00,0.00,3.00,1109.00,1.00,0.00,1.00,0.00
610175.00,Shoesmith,345.00,3.00,329.00,0.00,0.00,9.00,1.00,2.00,0.00,1.00
610176.00,Shoop,529.00,0.00,526.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
610177.00,Skinner Classical,846.00,153.00,329.00,4.00,4.00,102.00,22.00,156.00,2.00,74.00
610178.00,Schmid,187.00,0.00,174.00,0.00,1.00,9.00,1.00,0.00,0.00,2.00
610179.00,Smyser,1013.00,386.00,10.00,0.00,5.00,566.00,8.00,34.00,4.00,0.00
610180.00,Smyth J.,473.00,4.00,440.00,0.00,0.00,17.00,1.00,3.00,1.00,7.00
610182.00,Solomon,364.00,157.00,12.00,0.00,2.00,53.00,13.00,126.00,1.00,0.00
610183.00,Spencer,838.00,1.00,827.00,0.00,0.00,5.00,1.00,0.00,0.00,4.00
610184.00,Spry,757.00,4.00,2.00,0.00,0.00,748.00,0.00,0.00,0.00,3.00
610185.00,Stevenson,1275.00,65.00,78.00,0.00,9.00,1115.00,3.00,3.00,1.00,1.00
610187.00,Stewart,256.00,6.00,125.00,0.00,1.00,109.00,1.00,13.00,1.00,0.00
610188.00,Dunne,299.00,0.00,298.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610189.00,Stockton,475.00,40.00,250.00,0.00,2.00,148.00,10.00,17.00,3.00,5.00
610191.00,Stone Magnet,636.00,210.00,119.00,3.00,1.00,114.00,25.00,141.00,2.00,21.00
610192.00,Stowe,806.00,9.00,56.00,0.00,7.00,724.00,3.00,0.00,0.00,7.00
610193.00,Sullivan,521.00,5.00,382.00,0.00,0.00,123.00,6.00,0.00,1.00,4.00
610194.00,Sumner,375.00,0.00,361.00,0.00,0.00,5.00,0.00,1.00,0.00,8.00
610195.00,Sutherland,735.00,307.00,367.00,0.00,1.00,44.00,11.00,4.00,0.00,1.00
610196.00,Swift,735.00,109.00,249.00,0.00,9.00,239.00,22.00,104.00,3.00,0.00
610197.00,Talcott,558.00,41.00,43.00,0.00,1.00,447.00,13.00,5.00,0.00,8.00
610198.00,Taylor,604.00,7.00,59.00,0.00,6.00,532.00,0.00,0.00,0.00,0.00
610199.00,Colemon J.,272.00,0.00,258.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00
610200.00,Thorp J. N.,417.00,4.00,332.00,0.00,1.00,79.00,0.00,0.00,0.00,1.00
610201.00,Thorp O. A. Magnet,832.00,252.00,95.00,1.00,10.00,334.00,36.00,69.00,3.00,32.00
610202.00,Tilton,303.00,0.00,300.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
610203.00,Tonti,979.00,7.00,34.00,0.00,4.00,930.00,3.00,1.00,0.00,0.00
610205.00,Trumbull,389.00,43.00,57.00,0.00,6.00,221.00,5.00,50.00,1.00,6.00
610206.00,Twain,1198.00,267.00,10.00,0.00,0.00,908.00,8.00,5.00,0.00,0.00
610207.00,Vanderpoel Magnet,306.00,1.00,302.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
